date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,condition,grade,city,location
735568,283450.0,5,3,2770,6116,1,0,1490,1979,98168,47.4847,-122.291,1920,6486,1,0,2,4,Seattle,SW
735481,863000.0,4,2,2800,5400,1,0,1400,1924,98115,47.6803,-122.31299999999999,1490,5400,1,1,2,6,Seattle,NW
735534,815000.0,4,2,1400,4800,2,0,1400,1986,98122,47.6168,-122.29799999999999,1620,2595,0,0,2,4,Seattle,NE
735704,245000.0,2,1,1020,7679,1,0,1020,1942,98056,47.4915,-122.18799999999999,1280,6497,0,0,4,3,Renton,SW
735575,1320000.0,4,3,2860,10292,1,0,2860,1953,98004,47.6286,-122.206,1840,10273,0,1,3,5,Bellevue,NE
735544,1160000.0,4,4,4270,12305,2,0,4270,1994,98006,47.5489,-122.118,4190,13137,0,0,2,7,Bellevue,NE
735479,480000.0,3,3,2270,4488,2,0,2270,1999,98065,47.5329,-121.87899999999999,2360,4427,0,0,2,4,Snoqualmie,NE
735390,600000.0,4,3,2560,5593,2,0,2560,2001,98053,47.6886,-122.037,2800,5890,0,0,2,4,Redmond,NE
735408,329950.0,2,1,900,5220,1,0,900,1956,98146,47.5105,-122.387,1480,6660,0,0,3,3,Seattle,SW
735467,299500.0,4,3,2010,12085,2,0,2010,1986,98042,47.3406,-122.057,1910,12133,0,0,2,5,Kent,SE
735494,460000.0,3,3,1690,5131,1,0,1690,1941,98126,47.5234,-122.38,860,5137,0,1,2,4,Seattle,NW
735703,515000.0,5,4,2310,5249,2,0,1560,2000,98118,47.5463,-122.272,1900,7296,1,0,2,5,Seattle,NE
735407,405000.0,3,2,1520,1245,3,0,1520,2004,98103,47.6907,-122.34,1520,1470,0,0,2,5,Seattle,NW
735533,483000.0,4,2,1220,3780,1,0,1220,1927,98107,47.6667,-122.36,1400,3185,0,0,2,4,Seattle,NW
735632,377000.0,4,3,2170,11511,2,0,2170,1992,98031,47.3886,-122.18799999999999,1900,8961,0,0,2,5,Kent,SW
735422,568000.0,4,2,2790,17476,1,0,1450,1956,98166,47.4556,-122.369,2790,16401,1,0,2,4,Seattle,SW
735542,355000.0,2,2,1760,4600,1,0,850,1926,98126,47.5654,-122.37200000000001,1150,4800,1,0,3,4,Seattle,NW
735451,640000.0,4,2,2100,3000,1,0,1500,1911,98103,47.6721,-122.329,1690,4000,1,0,3,4,Seattle,NW
735619,270000.0,4,1,1430,5909,1,0,1070,1947,98155,47.7623,-122.31299999999999,1460,8433,1,0,2,3,Seattle,NW
735612,559950.0,5,4,2450,8193,2,0,2450,2005,98028,47.7721,-122.241,2310,8193,0,0,2,6,Kenmore,NE
735520,515000.0,4,3,1820,8261,1,0,1420,1969,98034,47.7197,-122.219,1920,7961,1,0,2,4,Kirkland,NE
735471,352000.0,4,2,1850,5712,1,0,1850,1954,98115,47.6966,-122.324,1510,6038,0,0,2,4,Seattle,NW
735409,595888.0,3,2,1870,9000,1,0,1870,1958,98177,47.7203,-122.361,2030,8160,0,0,4,6,Seattle,NW
735436,588000.0,4,2,2580,7344,2,0,2580,1977,98027,47.5647,-122.09,2390,7507,0,0,2,5,Issaquah,NE
735620,1050000.0,4,3,3680,8580,1,0,1840,1959,98136,47.5266,-122.387,2700,9100,1,0,4,7,Seattle,NW
735484,260000.0,3,2,1750,7000,2,0,1750,1983,98023,47.3108,-122.346,1840,9305,0,0,2,5,Federal Way,SW
735646,1600000.0,4,4,3890,3600,2,0,2860,2005,98112,47.6342,-122.28200000000001,2460,6050,1,0,2,6,Seattle,NE
735702,380000.0,2,1,1000,4800,1,0,1000,1952,98117,47.6926,-122.36200000000001,1000,4800,0,0,2,3,Seattle,NW
735386,802000.0,2,3,2210,6327,1,0,2210,2003,98053,47.7114,-122.03,2170,6327,0,0,2,5,Redmond,NE
735456,1330000.0,4,3,2850,4800,2,0,2700,1905,98112,47.6292,-122.31200000000001,2850,4800,0,0,4,7,Seattle,NW
735704,710000.0,4,3,2460,3600,2,0,1640,1907,98122,47.6093,-122.29700000000001,1890,3600,1,1,2,5,Seattle,NE
735393,600000.0,3,3,2630,77972,2,0,2630,2004,98019,47.745,-121.916,2250,75794,0,0,2,6,Duvall,NE
735478,707900.0,3,1,1750,5355,2,0,1750,1929,98115,47.6792,-122.31,2240,4590,0,0,3,4,Seattle,NW
735557,179950.0,2,1,1100,7323,1,0,780,1982,98023,47.2874,-122.37,1410,7227,1,0,2,4,Federal Way,SW
735490,683000.0,4,3,2620,10489,2,0,2620,1990,98052,47.6732,-122.14299999999999,2430,7701,0,0,2,6,Redmond,NE
735387,222400.0,3,2,1200,9566,1,0,1200,1995,98001,47.2649,-122.25200000000001,1590,9518,0,0,2,4,Auburn,SW
735422,517000.0,2,2,1920,3408,1,0,960,1912,98122,47.6118,-122.29899999999999,1130,3408,1,0,3,4,Seattle,NE
735535,410000.0,3,3,1690,5763,1,0,1180,1985,98011,47.7336,-122.20200000000001,1560,7518,1,0,4,4,Bothell,NE
735512,480000.0,3,2,1680,2552,1,0,840,1952,98117,47.6848,-122.391,1220,3880,1,0,3,4,Seattle,NW
735653,430000.0,3,2,3440,10428,1,0,3440,1974,98058,47.449,-122.12799999999999,2160,8400,0,0,4,5,Renton,SW
735715,439950.0,5,2,2190,7500,1,0,1290,1979,98133,47.7766,-122.355,1790,8820,1,0,2,4,Seattle,NW
735709,797500.0,4,3,3270,8223,2,0,3270,1998,98075,47.6018,-122.073,3460,8872,0,0,2,7,Sammamish,NE
735424,379000.0,4,2,1280,5460,1,0,1080,1920,98118,47.5348,-122.26799999999999,1470,5934,1,0,4,4,Seattle,NE
735583,575000.0,1,1,1310,8667,1,0,1310,1918,98122,47.6059,-122.31299999999999,1130,4800,0,0,0,3,Seattle,NW
735682,247500.0,3,1,1660,11060,1,0,1110,1962,98003,47.3311,-122.32600000000001,1890,11060,1,0,3,4,Federal Way,SW
735407,385000.0,4,3,2700,37011,2,0,2700,1984,98042,47.3496,-122.088,2700,37457,0,0,2,6,Kent,SE
735373,423000.0,4,2,1940,6909,1,0,970,1941,98133,47.7108,-122.352,1460,6906,1,0,3,4,Seattle,NW
735582,550000.0,3,2,1520,5618,1,0,1170,1953,98115,47.68,-122.28399999999999,1550,5618,1,0,2,4,Seattle,NE
735486,415000.0,4,1,1620,4329,1,0,1620,1927,98116,47.5728,-122.38799999999999,1220,5520,0,0,2,4,Seattle,NW
735516,693000.0,3,2,2090,45535,1,0,1280,1952,98006,47.5538,-122.191,3090,12889,1,0,4,5,Bellevue,NE
735684,543000.0,2,1,1070,4700,1,0,1070,1910,98117,47.6887,-122.368,1370,4700,0,0,4,4,Seattle,NW
735684,465000.0,5,2,2000,10246,1,0,1200,1953,98178,47.5084,-122.24600000000001,2340,9030,1,0,2,4,Seattle,SW
735715,280000.0,3,3,1020,2217,2,0,720,2004,98106,47.5343,-122.348,1060,1524,1,0,2,4,Seattle,NW
735555,1390000.0,3,1,2400,6653,3,0,2400,1992,98122,47.6019,-122.29,1910,6653,0,0,2,8,Seattle,NE
735628,665000.0,6,3,2480,9720,2,0,2480,1972,98007,47.6127,-122.145,2480,9200,0,0,2,5,Bellevue,NE
735669,237950.0,3,2,1310,7314,1,0,1310,1960,98002,47.2888,-122.221,1010,7314,0,0,4,3,Auburn,SW
735600,440000.0,4,3,2420,10200,1,0,1220,1962,98034,47.72,-122.236,2240,9750,1,0,2,5,Kirkland,NE
735610,618000.0,2,1,1890,4700,1,0,1030,1928,98107,47.6747,-122.391,2150,4700,1,0,3,4,Seattle,NW
735550,572000.0,3,2,1860,4000,1,0,1020,1920,98118,47.5539,-122.26700000000001,1180,4000,1,0,4,4,Seattle,NE
735380,725000.0,3,2,2500,4774,1,0,1450,1940,98107,47.6567,-122.35799999999999,1300,4000,1,0,2,4,Seattle,NW
735409,454000.0,3,1,1970,22144,1,0,1970,1970,98065,47.5234,-121.84100000000001,1970,13500,0,0,3,4,Snoqualmie,NE
735620,535000.0,4,1,1660,10656,1,0,1180,1920,98136,47.5391,-122.385,1120,8816,1,0,3,4,Seattle,NW
735585,249000.0,3,3,1850,7200,1,0,1500,1979,98023,47.3063,-122.384,2140,7500,1,0,2,4,Federal Way,SW
735423,395000.0,4,3,1970,37026,1,0,1970,1961,98070,47.4375,-122.446,1970,51836,0,0,3,5,Vashon,SW
735598,690000.0,3,2,1890,6620,1,0,1890,1954,98125,47.7016,-122.274,2590,7188,0,0,3,5,Seattle,NE
735509,526500.0,3,2,1310,7236,1,0,1170,1928,98103,47.6944,-122.333,1680,8431,1,0,3,4,Seattle,NW
735452,325000.0,4,2,1870,7220,2,0,1870,1956,98155,47.77,-122.319,1550,7592,0,0,2,4,Seattle,NW
735639,495000.0,3,3,1520,4080,2,0,1520,1948,98144,47.571999999999996,-122.29,1320,4080,0,0,4,4,Seattle,NE
735527,825000.0,5,3,3070,8474,2,0,3070,2011,98033,47.6852,-122.184,3070,8527,0,0,2,6,Kirkland,NE
735590,383000.0,3,2,1400,14850,1,0,1400,1910,98070,47.4471,-122.464,1350,14850,0,0,3,4,Vashon,SW
735716,320000.0,3,2,1960,11931,1,0,980,1954,98118,47.5432,-122.272,1460,4498,1,0,2,4,Seattle,NE
735575,475000.0,3,3,2680,87117,1,0,1340,1989,98024,47.5646,-121.935,2580,87117,1,0,2,4,Fall City,NE
735374,275000.0,3,3,2030,6326,2,0,2030,1993,98038,47.3491,-122.029,1810,6825,0,0,2,4,Maple Valley,SE
735521,1150000.0,2,2,2320,9300,1,0,1920,1937,98115,47.681000000000004,-122.273,2790,9300,1,0,4,6,Seattle,NE
735562,455000.0,3,2,1760,11371,1,0,1760,1959,98155,47.7616,-122.273,2220,19884,0,0,4,5,Seattle,NE
735416,262000.0,5,1,1870,7800,1,0,1580,1962,98168,47.5127,-122.321,1740,7808,1,0,2,4,Seattle,SW
735491,390000.0,4,1,1280,4840,1,0,940,1950,98136,47.5477,-122.395,1360,4840,1,0,2,4,Seattle,NW
735529,300000.0,3,2,1730,10030,1,0,1730,1985,98023,47.3108,-122.345,2090,8823,0,0,3,5,Federal Way,SW
735465,746300.0,3,2,2060,5721,1,0,1140,1964,98136,47.5268,-122.38799999999999,2060,8124,1,0,2,6,Seattle,NW
735484,267000.0,3,2,1030,8223,1,0,1030,1952,98148,47.4282,-122.331,1460,9463,0,0,3,4,Seattle,SW
735690,525000.0,3,3,1720,7950,1,0,1720,1972,98034,47.7178,-122.16799999999999,1790,7030,0,0,3,4,Kirkland,NE
735712,570000.0,3,2,1210,7350,1,0,1210,1977,98033,47.7,-122.17200000000001,1610,7313,0,0,2,4,Kirkland,NE
735533,360000.0,4,2,2620,8100,1,0,1550,1964,98166,47.4564,-122.351,1650,8100,1,0,3,4,Seattle,SW
735683,1050000.0,3,1,1860,44431,1,0,1860,1947,98074,47.6057,-122.038,2000,44431,0,0,3,3,Sammamish,NE
735540,699950.0,3,3,2510,4106,2,0,2510,2003,98029,47.5494,-121.994,2470,4106,0,0,2,6,Issaquah,NE
735400,375000.0,4,3,2040,109336,1,0,2040,1973,98038,47.4193,-121.958,2370,133729,0,0,3,5,Maple Valley,SE
735582,625000.0,4,2,2410,6770,1,0,1220,1924,98103,47.6946,-122.336,1440,6770,1,0,3,4,Seattle,NW
735522,464050.0,2,1,780,2750,1,0,780,1928,98116,47.5842,-122.38799999999999,1320,4440,0,0,3,4,Seattle,NW
735355,470000.0,5,3,2210,9655,1,0,1460,1976,98011,47.7698,-122.22200000000001,2080,8633,1,0,2,5,Bothell,NE
735485,330000.0,4,2,1590,9100,1,0,1040,1967,98058,47.4465,-122.156,1670,9100,1,0,2,4,Renton,SW
735491,537000.0,4,2,2230,7957,1,0,2230,1967,98008,47.5859,-122.12200000000001,2230,8040,0,0,3,4,Bellevue,NE
735662,250000.0,3,2,1560,32137,1,0,910,1976,98092,47.3197,-122.117,1470,29150,1,0,4,4,Auburn,SW
735610,835000.0,4,3,2950,48351,2,0,2950,1986,98075,47.5938,-122.04799999999999,2870,34417,0,0,2,7,Sammamish,NE
735673,770000.0,4,1,1480,3750,1,0,1480,1912,98103,47.6737,-122.354,1570,3750,0,0,3,4,Seattle,NW
735555,650000.0,4,2,2850,4497,1,0,1730,1910,98144,47.5876,-122.292,2450,6000,1,0,2,4,Seattle,NE
735544,335000.0,3,2,2390,30409,1,0,1560,1953,98168,47.4789,-122.296,1750,13500,1,0,2,4,Seattle,SW
735569,350000.0,3,2,1740,29597,1,0,1740,1965,98059,47.481,-122.115,1560,20741,0,0,3,4,Renton,SW
735438,415000.0,5,3,2060,8906,1,0,1220,1978,98118,47.5358,-122.289,1840,8906,1,0,3,4,Seattle,NE
735556,788000.0,4,3,2680,8778,2,0,2680,1977,98006,47.5516,-122.161,2680,10020,0,0,3,5,Bellevue,NE
735520,640000.0,4,3,3150,7379,1,0,2430,1915,98115,47.6968,-122.3,1990,7379,1,0,3,4,Seattle,NW
735376,388000.0,4,3,2440,7155,2,0,2440,1993,98058,47.4501,-122.126,2450,8109,0,0,2,5,Renton,SW
735562,360000.0,6,2,2230,10080,1,0,1390,1969,98034,47.7089,-122.20100000000001,2110,8475,1,0,2,4,Kirkland,NE
735681,692500.0,6,2,2230,10080,1,0,1390,1969,98034,47.7089,-122.20100000000001,2110,8475,1,0,2,4,Kirkland,NE
735408,425000.0,4,2,1600,6180,1,0,1600,1946,98118,47.5681,-122.285,1410,6180,0,0,2,3,Seattle,NE
735668,645000.0,4,2,1600,6180,1,0,1600,1946,98118,47.5681,-122.285,1410,6180,0,0,2,3,Seattle,NE
735612,340000.0,3,1,1580,8308,1,0,1580,1948,98146,47.5075,-122.37899999999999,1200,8308,0,0,2,4,Seattle,SW
735603,713000.0,4,3,2840,54400,1,0,2840,1984,98053,47.6707,-122.045,2550,43560,0,0,3,5,Redmond,NE
735374,430000.0,3,3,2550,11160,2,0,2550,1994,98155,47.7351,-122.323,1020,7440,0,0,2,5,Seattle,NW
735663,280000.0,3,2,1700,7210,1,0,1250,1974,98003,47.3546,-122.318,2070,7300,1,0,3,4,Federal Way,SW
735655,215000.0,3,2,1470,2052,1,0,1470,1986,98003,47.3084,-122.331,1390,2052,0,0,2,4,Federal Way,SW
735381,306000.0,3,3,1680,11193,2,0,1680,1984,98058,47.4482,-122.125,2080,8084,0,0,2,5,Renton,SW
735409,299900.0,3,1,1110,8593,1,0,1110,1979,98155,47.7595,-122.309,1780,8593,0,0,2,4,Seattle,NW
735470,534000.0,5,2,2120,8625,1,0,1200,1959,98008,47.6118,-122.131,1930,8625,1,0,2,4,Bellevue,NE
735442,1160000.0,3,3,2380,5572,2,0,1930,1939,98105,47.6626,-122.271,3370,5500,1,0,2,6,Seattle,NE
735430,1170000.0,3,3,2670,5000,2,0,2000,1942,98144,47.5855,-122.292,2320,5000,1,1,4,6,Seattle,NE
735425,199990.0,2,1,890,6430,1,0,890,1935,98022,47.2003,-121.99600000000001,1460,6430,0,1,2,3,Enumclaw,SE
735457,946000.0,4,3,3140,9058,1,0,2140,1989,98006,47.5462,-122.154,2760,10018,1,0,2,6,Bellevue,NE
735649,295000.0,4,1,1260,7800,1,0,1260,1947,98125,47.7334,-122.307,1639,7492,0,1,2,4,Seattle,NW
735647,475000.0,2,1,920,5157,1,0,920,1909,98118,47.5499,-122.26899999999999,1700,5150,0,0,2,3,Seattle,NE
735717,750000.0,5,4,2990,212137,2,0,2450,1994,98024,47.5298,-121.887,1060,69260,1,0,2,5,Fall City,NE
735534,1230000.0,4,3,3120,49456,2,1,2590,1974,98198,47.3535,-122.323,2030,32181,1,1,3,6,Seattle,SW
735680,183500.0,3,1,1010,7520,1,0,1010,1975,98001,47.2699,-122.255,1370,8469,0,0,3,3,Auburn,SW
735684,450000.0,2,1,1010,3627,1,0,1010,1924,98144,47.5873,-122.294,1630,4040,0,0,3,3,Seattle,NE
735606,180000.0,3,1,1020,5500,1,0,1020,1961,98118,47.5502,-122.286,1160,5500,0,0,2,4,Seattle,NE
735603,707000.0,5,5,3540,21217,2,0,2940,1926,98188,47.4274,-122.28,1290,12040,1,0,3,5,Seattle,SW
735661,230000.0,2,1,900,3527,1,0,900,1939,98146,47.5083,-122.336,1220,4080,0,0,2,3,Seattle,SW
735576,192500.0,3,1,1100,9750,1,0,1100,1966,98023,47.3248,-122.345,1190,9750,0,0,3,4,Federal Way,SW
735523,309000.0,3,3,1990,3614,2,0,1990,2005,98038,47.36,-122.039,1980,3800,0,0,2,4,Maple Valley,SE
735507,759000.0,3,2,1980,5800,1,0,1520,1949,98199,47.6499,-122.413,2280,5800,1,0,3,5,Seattle,NW
735715,1120000.0,4,4,4040,14212,2,0,4040,2002,98059,47.5189,-122.147,3940,14212,0,0,2,8,Renton,SW
735372,462000.0,5,2,1250,10530,1,0,1250,1966,98007,47.6101,-122.13799999999999,1560,8190,0,0,3,4,Bellevue,NE
735587,229000.0,4,2,1820,22814,1,0,1820,1920,98125,47.7321,-122.296,1770,9150,0,0,2,4,Seattle,NE
735526,399950.0,2,2,1140,1184,2,0,1010,1999,98103,47.659,-122.346,1140,1339,1,0,2,5,Seattle,NW
735691,325000.0,5,2,1730,10532,1,0,1730,1943,98056,47.5076,-122.178,1940,8501,0,0,3,2,Renton,SW
735435,512000.0,2,2,1170,1313,3,0,1170,2007,98107,47.6712,-122.37799999999999,1310,1304,0,0,2,5,Seattle,NW
735439,410000.0,5,3,2910,5802,2,0,2910,2006,98038,47.3591,-122.036,2910,5000,0,0,2,4,Maple Valley,SE
735408,210000.0,2,1,970,5500,1,0,970,1956,98118,47.556000000000004,-122.291,1180,6000,0,0,2,4,Seattle,NE
735501,325000.0,4,2,2130,8499,1,0,1600,1975,98030,47.3657,-122.21,1890,11368,0,0,3,4,Kent,SW
735694,685000.0,3,3,2520,10175,1,0,1630,1979,98027,47.5652,-122.089,2220,8388,1,0,2,5,Issaquah,NE
735371,488000.0,2,2,1360,4688,1,0,780,1944,98115,47.6874,-122.315,1340,4750,1,0,2,4,Seattle,NW
735659,247500.0,3,2,1620,6000,1,0,1280,1998,98002,47.2835,-122.2,1710,6318,1,0,2,4,Auburn,SW
735404,489000.0,4,2,2120,11479,1,0,1060,1940,98125,47.7084,-122.303,1540,11000,1,0,3,4,Seattle,NW
735562,725000.0,4,2,2700,6000,1,0,1450,1953,98199,47.6539,-122.395,2080,6000,1,0,3,5,Seattle,NW
735697,199950.0,3,2,1370,10317,1,0,1370,1958,98168,47.4731,-122.29799999999999,1370,9884,0,0,2,3,Seattle,SW
735689,670000.0,5,3,2520,13001,2,0,2010,1973,98008,47.6385,-122.11399999999999,2170,8215,1,0,2,5,Bellevue,NE
735596,275000.0,3,2,1540,10410,1,0,1540,1967,98198,47.3662,-122.315,1590,7725,0,0,3,4,Seattle,SW
735695,1000000.0,3,2,2610,6360,2,0,2130,1924,98109,47.6287,-122.351,3010,6000,1,0,2,5,Seattle,NW
735376,255000.0,3,2,1490,8371,1,0,1490,1984,98031,47.3962,-122.189,1350,7846,0,0,2,4,Kent,SW
735550,465000.0,3,2,2760,9137,1,0,1380,1960,98007,47.6079,-122.132,1980,9137,1,0,2,4,Bellevue,NE
735640,259000.0,3,2,1260,3604,1,0,1260,2012,98042,47.3612,-122.103,1430,3767,0,0,2,4,Kent,SW
735558,695000.0,3,4,2630,4713,2,0,2030,2008,98027,47.5473,-122.016,2450,4187,1,0,2,6,Issaquah,NE
735719,505000.0,3,2,1800,7210,1,0,1370,1976,98072,47.7346,-122.17,1820,8100,1,0,2,4,Woodinville,NE
735408,631500.0,2,1,1130,2640,1,0,1130,1927,98109,47.6438,-122.35700000000001,1680,3200,0,0,3,5,Seattle,NW
735522,630500.0,3,1,1180,3600,1,0,1180,1926,98112,47.6337,-122.28,1900,3600,0,0,2,4,Seattle,NE
735400,999000.0,4,3,2800,19168,2,0,2800,1992,98075,47.5911,-122.037,2010,16020,0,0,2,7,Sammamish,NE
735424,740000.0,3,2,1830,4000,1,0,1350,1910,98119,47.6453,-122.37100000000001,1570,3672,1,0,3,4,Seattle,NW
735505,650000.0,3,3,2220,6380,1,0,1660,1931,98115,47.6974,-122.31299999999999,950,6380,1,0,3,5,Seattle,NW
735450,554000.0,2,2,1870,5580,1,0,1870,2004,98053,47.7101,-122.031,1670,4500,0,0,2,5,Redmond,NE
735568,400000.0,3,3,2580,214315,1,0,2580,1946,98053,47.6465,-122.024,2580,70131,0,1,2,5,Redmond,NE
735652,529941.0,3,2,1660,10000,1,0,1010,1961,98005,47.5852,-122.17399999999999,2020,9720,1,0,3,4,Bellevue,NE
735526,310000.0,3,1,1330,3740,1,0,1330,1903,98118,47.5502,-122.274,1330,5053,0,0,2,3,Seattle,NE
735710,389000.0,3,1,1330,3740,1,0,1330,1903,98118,47.5502,-122.274,1330,5053,0,0,2,3,Seattle,NE
735485,731781.0,3,3,2630,4972,2,0,2630,2006,98052,47.69300000000001,-122.133,2880,4972,0,0,2,6,Redmond,NE
735710,502501.0,2,1,1100,4750,1,0,1100,1946,98116,47.5772,-122.381,1830,4750,0,0,2,4,Seattle,NW
735554,443000.0,3,2,1810,7950,1,0,1810,1968,98008,47.6236,-122.117,1680,7725,0,0,3,4,Bellevue,NE
735460,607000.0,3,2,2060,4080,1,0,1060,1921,98144,47.574,-122.289,1400,4080,1,0,4,4,Seattle,NE
735416,2150000.0,3,4,4660,5500,2,0,3040,1909,98102,47.6465,-122.319,2980,5500,1,0,4,7,Seattle,NW
735486,585000.0,4,3,2370,15200,1,0,1660,1975,98052,47.6295,-122.089,2360,13879,1,0,2,5,Redmond,NE
735403,1030000.0,3,3,2430,10500,2,0,2430,1989,98004,47.5818,-122.198,3440,12842,0,0,2,6,Bellevue,NE
735396,315000.0,3,3,1880,7000,2,0,1880,1993,98031,47.4206,-122.184,1880,7000,0,0,2,5,Kent,SW
735527,180000.0,2,1,1150,5695,1,0,1150,1958,98056,47.4989,-122.171,1150,5695,0,0,3,3,Renton,SW
735366,322500.0,3,2,1350,14200,1,0,1350,1989,98019,47.7315,-121.97200000000001,2100,15101,0,0,2,4,Duvall,NE
735386,568500.0,3,3,2180,7519,1,0,1310,1981,98052,47.6959,-122.125,1510,7107,1,0,3,4,Redmond,NE
735395,813000.0,4,3,3370,6675,1,0,1920,1948,98144,47.5887,-122.291,2250,5550,1,0,3,5,Seattle,NE
735702,1090000.0,5,2,3650,13068,1,0,1850,1976,98040,47.5458,-122.23100000000001,2760,13927,1,0,3,7,Mercer Island,NE
735410,424000.0,4,2,2100,4857,2,0,2100,1965,98155,47.7521,-122.279,1450,5965,0,1,2,5,Seattle,NE
735431,235000.0,2,1,670,5600,1,0,670,1903,98108,47.5498,-122.304,1960,7176,0,0,2,3,Seattle,NW
735505,740000.0,3,4,2420,4000,2,0,1820,1907,98122,47.6054,-122.295,2030,4550,1,0,4,6,Seattle,NE
735458,415000.0,1,1,760,3000,1,0,760,1900,98122,47.6059,-122.303,1270,3000,0,0,2,4,Seattle,NW
735375,432000.0,3,3,2200,14925,1,0,1100,1982,98053,47.6606,-122.059,1520,14212,1,0,2,3,Redmond,NE
735722,1270000.0,5,3,4410,35192,2,0,3880,1990,98072,47.7522,-122.13,4410,59677,1,0,2,9,Woodinville,NE
735491,676500.0,3,2,1300,2446,1,0,880,1961,98122,47.6071,-122.285,2440,5051,1,0,2,5,Seattle,NE
735557,419000.0,2,1,720,4592,1,0,720,1943,98199,47.6534,-122.404,1030,5816,0,0,3,3,Seattle,NW
735677,650000.0,3,3,2180,37042,2,0,2180,1998,98077,47.722,-122.02600000000001,2880,32688,0,0,2,6,Woodinville,NE
735467,239000.0,2,1,1130,15190,1,0,1130,1954,98032,47.3902,-122.28299999999999,1490,16920,0,0,3,4,Kent,SW
735423,900000.0,4,3,2230,4372,2,0,1540,1935,98103,47.6698,-122.334,2020,4372,1,0,4,5,Seattle,NW
735716,330000.0,5,2,2100,7347,1,0,1070,1981,98028,47.7751,-122.26799999999999,2170,9418,1,0,2,4,Kenmore,NE
735571,510000.0,3,2,2060,58341,1,0,1100,1982,98070,47.4193,-122.439,1230,14904,1,0,2,5,Vashon,SW
735411,465000.0,4,3,3060,6000,2,0,3060,2012,98038,47.3689,-122.05799999999999,3040,6000,0,0,2,6,Maple Valley,SE
735407,1700000.0,3,3,2810,18731,2,1,2810,1974,98052,47.6361,-122.09299999999999,3120,14810,0,0,3,7,Redmond,NE
735472,490000.0,3,2,2550,8588,1,0,2550,1989,98011,47.7711,-122.195,3050,8588,0,0,2,6,Bothell,NE
735423,2680000.0,5,3,4290,20445,2,0,4290,1985,98039,47.6217,-122.23899999999999,3620,22325,0,0,3,8,Medina,NE
735567,1000000.0,3,2,3040,52302,1,0,3040,2005,98072,47.7635,-122.11200000000001,2070,38600,0,0,2,6,Woodinville,NE
735422,469950.0,4,3,2530,14178,2,0,2530,1997,98019,47.736999999999995,-121.955,2530,14055,0,0,2,5,Duvall,NE
735362,536000.0,3,2,1300,5413,1,0,1300,1925,98115,47.6988,-122.32,1590,6380,0,0,2,4,Seattle,NW
735662,244950.0,4,3,1790,19177,1,0,1790,1966,98030,47.3617,-122.17200000000001,1760,11726,0,0,3,4,Kent,SW
735705,575000.0,3,1,1530,2400,1,0,890,1928,98103,47.6543,-122.354,1240,2400,1,0,3,4,Seattle,NW
735682,361000.0,5,3,2380,7500,1,0,1300,1984,98178,47.5009,-122.235,2400,6000,1,0,2,4,Seattle,SW
735684,650000.0,5,2,2400,13450,1,0,1200,1957,98008,47.6007,-122.117,1950,10361,1,0,4,4,Bellevue,NE
735680,230005.0,2,1,1030,6000,1,0,830,1951,98118,47.5291,-122.26799999999999,1770,5000,1,0,1,4,Seattle,NE
735380,293000.0,4,3,3250,235063,1,0,3250,1973,98092,47.2582,-122.113,1600,44287,0,0,2,6,Auburn,SW
735369,445000.0,3,3,1970,24318,1,0,1970,2010,98028,47.7651,-122.24600000000001,2150,14695,0,0,2,5,Kenmore,NE
735459,280000.0,4,2,1940,6386,1,0,1140,1954,98118,47.5533,-122.285,1340,6165,1,0,2,4,Seattle,NE
735430,520000.0,3,2,1850,10855,1,0,1370,1985,98029,47.5696,-122.02,1850,8209,1,0,2,5,Issaquah,NE
735450,780000.0,4,3,3900,40962,2,0,3900,1991,98053,47.683,-122.06299999999999,1730,11775,0,0,2,7,Redmond,NE
735423,625000.0,3,2,3160,76230,1,0,2160,1978,98001,47.273999999999994,-122.287,1990,45789,1,0,3,5,Auburn,SW
735698,239950.0,3,2,1440,7200,1,0,1440,1986,98188,47.4473,-122.28399999999999,1640,9167,0,0,2,4,Seattle,SW
735400,335000.0,3,2,2040,6000,1,0,1340,1957,98118,47.5218,-122.286,1190,6000,1,0,2,4,Seattle,NE
735705,612000.0,3,3,2120,7401,2,0,2120,1989,98029,47.5781,-122.01799999999999,2010,7972,0,0,2,5,Issaquah,NE
735449,200000.0,2,1,830,8000,1,0,830,1954,98198,47.4215,-122.318,1300,8000,0,0,2,3,Seattle,SW
735424,345000.0,3,2,3140,8571,1,0,1670,1985,98023,47.3074,-122.337,2590,7949,1,0,3,5,Federal Way,SW
735626,520000.0,4,3,2410,6440,1,0,1550,1974,98034,47.7153,-122.191,2330,6938,1,0,2,5,Kirkland,NE
735402,855000.0,4,2,2190,4080,2,0,1800,1918,98119,47.6425,-122.35799999999999,2100,4080,1,0,2,5,Seattle,NW
735725,567500.0,4,2,2190,5060,1,0,1190,1950,98116,47.5846,-122.387,1510,4600,1,0,2,4,Seattle,NW
735547,208000.0,3,2,1210,7247,1,0,1210,1967,98003,47.328,-122.321,1370,7869,0,0,3,4,Federal Way,SW
735466,452000.0,3,2,1880,16239,1,0,880,1922,98115,47.7004,-122.304,1260,7528,1,0,2,4,Seattle,NW
